movieCode,title,summary,genres
1265,비밀의  숲 테라비시아,"학교에서 제일 빨리 달리는 것이 소원인 평범한 12살 제시. 그는 소원을 이루기 위해 매일 쉬지 않고 달리기 연습을 할 정도로 꿈 많은 소년이다. 어느 날, 비밀을 간직한 듯한 신비한 소녀 레슬리가 전학을 오고 옆집으로 이사 오면서 그녀와 친구가 된 제시는 지금껏 상상하지 못했던 신비한 세계, 비밀의 숲으로 초대된다. 상상하면 환상의 세계가 보인다는 레슬리의 말에 반신반의하던 제시는 속는 셈 치고 눈을 감는다. 그리고 눈을 뜨자 눈앞에는 거짓말처럼 거대하고 환상적인 세계가 펼쳐져 있다. 제시와 레슬리는 상상하는대로 이루어지는 그곳을 ‘테라비시아’로 이름 짓고 둘만의 비밀로 간직하기로 약속한다. 그리고 환상의 세계 ‘테라비시아’를 탐험하기 위한 멋진 모험을 계획하는데…","모험, 드라마, 가족"
1149381,소울캐처,"사람들을 살육 괴물로 돌변하게 하는 무기 탓에 형제를 잃은 민간 용병. 그 무기를 확보하라는 임무가 떨어진 순간, 기다려 왔던 복수에 돌입한다.","액션, 모험, 스릴러"
297270,팅커벨 6: 네버비스트의 전설,"팅커벨이 또 하나의 가슴 따뜻한 이야기로 돌아왔다. 픽시 할로우의 오래된 전설이 팅크와 팅크의 친구 폰의 궁금증을 불러 일으키던 중, 엄청난 덩치에 위협적으로 보이는 녹색 눈의 야수를 만난 폰은 그와 친구가 되지만, 픽시 할로우에서는 그를 위협적인 존재로 보고 경계하기 시작한다. 환영받지 못하는 야수를 보호하면서 폰은 팅커벨을 포함한 친구들에게 네버비스트가 절대 위협적인 존재가 아님을 모두에게 알리고 그를 지켜내야만 한다!","모험, 애니메이션, 가족"
27582,메카닉,아서 비숍(제이슨 스태덤)은 미국 정부의 의뢰를 받고 기술자(메카닉)로 불릴 정도로 목표물을 완벽하게 제거하는 최고의 킬러이다. 어느 날 그의 멘토이자 친한 친구인 해리(도널드 서덜랜드)가 살해되는 사건이 발생하자 그의 아들 스티븐(벤 포스터)이 아서를 찾아와 아버지에 대한 복수를 하겠다며 그에게 최고의 암살 기술을 가르켜 달라고한다. 그렇게 한 팀이 되어 사건을 해결하고 우정을 쌓아 나가지만 죽여야 할 대상이 적이 아닌 자신들이 되면서 알수 없는 위험에 빠지는데…,"액션, 스릴러, 범죄"
1422,디파티드,남부 보스턴 매사추세츠 주 경찰청은 프랭크 코스텔로가 이끄는 막강한 세력을 지닌 보스턴 최대 범죄조직망을 일망타진하기 위해 신참 경찰 빌리 코스티건을 조직에 침투시킨다. 빌리가 경찰 뱃지를 반납하고 보스턴 길거리를 떠돌다 코스텔로의 신임을 얻기 위해 애쓰는 동안 또 다른 신참 콜린 설리반은 경찰청 내에서 승승장구하여 특별 수사반에 배치된다. 특별 수사반의 임무 역시 코스텔러를 제거하는 것. 그러나 사실 콜린은 경찰청에 투입된 코스텔로의 첩자. 경찰청의 동태를 사전에 코스텔로에게 알리는 게 그의 진짜 임무였던 것이다.,"드라마, 스릴러, 범죄"
979,돌이킬 수 없는,"애스홀클럽 '렉텀' 앞. 화면을 어지럽히며 싸이렌이 울린다.
 한 남자는 들것에 실려나오고, 한 남자는 손목에 수갑이 채인 채 경찰을 따라나선다. 그들은 '알렉스'의 연인 '마르쿠스'와 옛 연인 '피에르'. 이어 장면이 바뀌면 알렉스의 강간범 '테니아'를 찾아 파리 밤거리를 미친 듯 돌아다니는 두 사람이 보인다. 그리고 강간당한 알렉스의 아픔보다 몇 배 더 잔인한 복수가 시작된다. 영화는 다시 시간을 거슬러 올라가 지하보도에서 강간당하는 알렉스를 비춘다. 파티장에서 자신을 돌보지 않는 마르쿠스와 다툰 후 혼자서 지하보도를 건너다 일을 당한 것. 그 후 카메라는 마르쿠스와 알렉스의 침실로 들어가 가장 행복했던 한 때를 비추며 그들을 가능한 한 현재의 불행에서 가장 멀리 있는 곳으로 데려간다.","드라마, 스릴러, 범죄"
420634,테리파이어,"할로윈 밤. 술마시고 진탕 놀다 귀가하던 타라와 돈은 광대 복장의 남자와 맞닥뜨린다. 이들은 할로윈 코스프레를 한 찌질남으로 치부하지만, 그는 수년 전 세상을 떠들썩하게 만든 광대 살인마였고 할로윈 밤에 다시 돌아온 것이었다. 두 사람은 광대 살인마의 표적이 되는데...","공포, 스릴러"
307081,사우스포,"무패 신화를 달리던 라이트 헤비급 복싱 세계챔피언 빌리 호프(제이크 질렌할). 가족과 함께 호화로운 삶을 누리던 그는 한 순간의 실수로 아내 모린(레이첼 맥아덤즈)을 잃고 만다. 예상치 못한 비극에 매니저와 친구들마저 떠나버리고, 딸 레일라의 양육권마저 빼앗길 위기에 처하게 된다. 남은 것이라곤 두 주먹뿐인 그가 찾아간 곳은 동네 체육관에서 아마추어 복서들을 가르치는 은퇴한 복싱 선수 틱(포레스트 휘태커). 틱은 분노로 가득찬 빌리에게 스스로를 보호하는 싸움법과 왼손잡이 펀치, 사우스포를 가르친다. 빌리는 딸을 되찾고 자랑스러운 아빠로 거듭나기 위해 생애 가장 어려운 시합에 올라서기로 결심하는데...","액션, 드라마"
2109,러시 아워,"LA 한복판에서 홍콩 고위 관리인 안(Consul Han: 취 마 분)의 딸이 납치된다. 수사에 나선 FBI는 납치사건을 조속히 해결하기 위해 대대적인 수사에 나서지만 납치범에 관한 어떠한 단서도 발견하지 못한다. 안은 FBI에게 그의 오랜 친구이자 홍콩 경찰청 최고의 형사 리(Detective Inspector Lee: 성룡 분)를 사건에 투입할 것을 강력히 제안한다. 마지못해 FBI는 안의 제안을 수락하지만 홍콩 출신의 강력반 형사 리가 사건 해결에 별 도움이 되지 않을 것으로 판단, LA 경찰청의 사고뭉치 형사 카터(Detective James Carter: 크리스 터커 분)를 그의 파트너로 선정한다. 하지만 리와 카터는 사건 해결은 커녕 서로 판이한 성격탓에 첫 만남부터 사사건건 충돌한다.  그러던 어느날, 안과 FBI는 납치범으로 추측되는 한 단체로부터 괴전화를 받는다. 전화 추적 장치로 납치범의 위치를 파악한 FBI는 대대적인 테러진압반을 출동시키지만 납치범들은 이미 사라지고 출동대원들은 모두 사건현장에서 폭발사 당한다. 같은 시간, 리는 먼 발치에서 폭파 현장을 황급히 벗어나는 낯선 남자를 발견, 직감적으로 그가 이번 사건과 연계되었다고 판단하고 추적하지만 끝내 놓치고 만다. 더 이상 FBI를 믿을 수 없다고 판단한 리와 카터. 둘은 직접 납치범들을 찾아 나서 결국 납치범의 정체는 수년전, 리가 놓친 홍콩 최대 규모의 마약 조직 보스 준타오(JunTao: 데이비드 워너 분)였다는 것을 알게 된다. 리와 카터는 수소문 끝에 준타오의 아지트를 발견, 현장에 침입하지만 카터의 경솔한 공격으로 오히려 둘은 위기에 처한다.","액션, 코미디, 범죄"
39345,Casper Meets Wendy,,"가족, 판타지, TV 영화"
855,블랙 호크 다운,"UN 평화유지작전의 일환으로 1993년 동아프리카 소말리아의 수도 모가디슈에 파견된 최정예 미군 부대원들이 소말리아 민병대에 의해 공습당하면서 19명의 사상자를 낸다. 당시 소말리아에는 UN이 제공하는 구호식량을 착취할 목적으로 동포를 굶어 죽이는 민병대장이 전횡을 휘두르고 있었고, UN은 정예부대를 파견해 민병대장의 두 최고 부하를 납치하려다 실패한다. 무적의 전투헬기 블랙 호크 슈퍼 61과 블랙 호크 슈퍼 64가 소말리아 민병대에 의해 격추당하고, 제임스 장군은 단 한명의 생존자도, 단 한점의 살점도 남기지 말라고 명령, 최후의 순간까지 자존심을 건 전투를 펼치는데...","액션, 역사, 전쟁"
137113,엣지 오브 투모로우,"가까운 미래, 미믹이라 불리는 외계 종족의 침략으로 인류는 멸망 위기를 맞는다. 전투를 치른 경험이 한번도 없는 군 공보관 소속 빌 케이지(톰 크루즈) 소령은 전쟁터에 가서 군 홍보 영상을 찍어오라는 4성 장군의 명령을 거절한다. 그 죄로 자살 특공대에 투입된다. 하지만 불가능한 일이 일어난다. 그가 다시 그 끔찍한 날이 시작된 시간에 다시 깨어나 다시 전투에 참여하게 되고 다시 죽었다가 또 다시 살아나는 것. 다시 작전에 참여해 죽었다가 눈을 뜨기를 반복하면서 그는 자신이 외계인과의 접촉으로 같은 시간대를 반복해서 겪게 되는타임루프에 빠졌다는 사실을 알게 된다.","액션, SF"
12429,벼랑 위의 포뇨,"호기심 많은 물고기 소녀 포뇨는 따분한 바다 생활에 싫증을 느끼고, 급기야 아빠 몰래 늘 동경하던 육지로 가출을 감행한다. 해파리를 타고 육지로 올라온 포뇨는 그물에 휩쓸려 유리병 속에 갇히는 위기에 처하게 된다. 때마침 해변가에 놀러 나온 소년 소스케의 도움으로 구출되는 포뇨. 이후 소스케가 마련해 준 초록 양동이에서 소스케와의 즐거운 육지 생활을 시작한다. 하지만 곧 바다의 주인이자 포뇨의 아빠인 후지모토에 의해 포뇨는 다시 바다로 끌려가게 된다. 우여곡절 끝에 여동생들의 도움으로 탈출에 성공한 포뇨는 거대한 파도와 함께 소스케에게로 향하는데...","애니메이션, 판타지, 가족"
214,쏘우 3,"유능한 뇌 전문 박사 린은 병원에서 하루 일과를 마치고 나오던 어느 날 밤, 알 수 없는 누군가에 의해 납치된다. 정체 불명의 밀실에서 눈을 뜬 린 박사가 마주 친 것은 병상에 누워 있는 죽기 직전의 직쏘! 직쏘는 심판이라는 명분으로 여러 명을 죽음의 게임에 끌어들였던 지능적 살인마이다. 직쏘의 새로운 게임 대상이 된 린은 다른 방에 잡혀있는 또 다른 인질이 미션을 모두 마칠 동안 직쏘를 살려야 한 다는 말을 듣게 된다  같은 시각, 나무 상자 안에서 깨어난 제프. 그는 교통사고로 아들을 잃은 충격으로 휩싸여 있는 인물이다. 그에게 주어진 게임은 아들의 사고와 관련되어 있는 사람들을 차례로 만나 직쏘가 정한 규칙대로 미션을 수행해야 한다는 것. 그리고 그에게는 게임을 풀 수 있는 단 두 시간의 시간이 주어진다.  끝이라 생각한 순간, 또 다른 게임은 이미 시작되었다! 같은 시간, 각기 다른 방에서 동시에 시작된 미션. 둘 중 한명만 성공 해서는 목숨을 보장 받지 못하며, 미션 중 하나는 스스로 풀 수 없다! 뿐만 아니라, 린의 목에 걸려 있는 폭탄장치는 직쏘의 심장 모니터와 연결이 되어 있어 직쏘의 심장이 멎거나 그와 일정 범위를 벗어나면 폭발해 버리게 된다. 린과 제프는 서로의 생존을 위해 각기 다른 방에서 미션을 수행하기 시작한다. 하지만 그것은 직쏘가 세워놓은 치밀한 계획 중 하나일 뿐, 이미 또 다른 게임은 시작되고 있었는데…","공포, 스릴러, 범죄"
278927,정글북,"늑대 무리에서 길러진 인간 소년 모글리는 정글이 자신의 보금자리이고, 어미 늑대 락샤와 늑대들의 리더 아킬라가 자신의 부모라 여기며 살고 있다. 하지만 인간이 휘두른 횃불에 큰 상처를 입고 인간을 증오하게 된 정글의 무법자 쉬어칸은 모글리를 정글에서 쫓아내려 한다. 모글리는 쉬어칸의 위협을 피해 인간 세상으로 향하고, 그 여정에 든든한 멘토 바기라와 유쾌한 곰 발루가 동행한다. 정글을 떠나는 여정은 끝없는 위협으로 가득 차 있고, 쉬어칸 역시 그를 바짝 쫓는데...","가족, 모험, 드라마, 판타지"
11932,사탄의 인형 4: 처키의 신부,"살인마 레이의 영혼이 들려 살인을 일삼다 경찰에게 희생돼 경찰의 증거품 보관실에 폐기돼 있던 처키가 레이의 애인인 티파니에 의해 세상 밖으로 나온다. 티파니가 원하는 건 처키, 즉 레이의 영혼과의 결혼. 하지만 주술 행위를 통해 깨어난 처키는 인형 안에 갇혀 있는 걸로 만족하지 않고 인간의 몸을 빌어 환생하고 싶어한다. 결국, 자신의 뜻을 막는 티파니를 죽이고 티파니도 자기처럼 인형 속에 넣어 버린 처키. 그후 처키는 티파니를 설득해 인간의 몸을 가질 수 있게 돕는 부적이 묻힌 레이의 묘로 떠나는 여행을 시작한다.","코미디, 공포"
324852,슈퍼배드 3,세계 최악의 악당에서 세계 최악의 비밀요원으로 거듭난 그루(스티브 카렐)는 레트로 악당 발타자르 브래트(트레이 파커)를 잡지 못한 책임을 지고 악당퇴치연맹에서 해고된다. 자신의 쓸모에 대해 고민하던 그루에게 어느 날 쌍둥이 동생 드루가 도움을 청하며 찾아온다. 그루는 자신이 역사상 최고의 악당 가문의 후예였음을 알게 되고 동생은 그루에게 악당이 되는 법을 배우고자 한다. 루시(크리스틴 위그)와 사랑스러운 세딸에게 푹 빠진 그루는 다시 악당으로 돌아갈 생각이 없지만 악당 발타자르를 물리쳐 요원으로 복귀하기 위해 동생을 잠시 속이기로 한다.,"액션, 애니메이션, 코미디, 가족, 모험"
4011,비틀쥬스,"신혼부부 아담(알렉 볼드윈)과 바바라(지나 데이비스)는 어처구니 없는 사고로 사망하고 행복했던 시절을 잊지 못해 유령이 되어 계속 집에 머문다. 그러던 어느날 찰스 가족이 이사오자 아담과 바바라는 그들을 쫓아낼 계획을 세운다. 찰스 가족을 쫓아내기 위해 유령소동을 벌였지만 번번이 실패한다. 아담부부는 찰스의 딸 리디아(위노나 라이더)와 친해지고 리디아와 결혼을 꿈꾸는 사악한 장난꾸러기 비틀쥬스(마이클 키튼)는 계속해서 사건을 벌이고, 일은 꼬여만 가는데...","판타지, 코미디"
87827,라이프 오브 파이,"인도에서 동물원을 운영하던 ‘파이’의 가족들은 정부의 지원이 끊기자 캐나다로 이민을 준비한다.  동물들을 싣고 캐나다로 떠나는 배에 탑승한 가족들.  하지만 상상치 못한 폭풍우에 화물선은 침몰하고 가까스로 구명선에 탄 파이만 목숨을 건지게 된다.  구명 보트에는 다리를 다친 얼룩말과 굶주린 하이에나,  그리고 바나나 뭉치를 타고 구명보트로 뛰어든 오랑우탄이 함께 탑승해 긴장감이 감돈다.  하지만 이들 모두를 놀라게 만든 진짜 주인공은  보트 아래에 몸을 숨기고 있었던 벵갈 호랑이 ‘리처드 파커’!  시간이 갈수록 배고픔에 허덕이는 동물들은 서로를 공격하고  결국 리처드 파커와 파이만이 배에 남게 된다.  파이는 배에서 발견한 생존 지침서를 바탕으로  점차 ‘리처드 파커’와 함께 바다 위에서 살아가는 법을 습득하게 된다.  그리고 태평양 한가운데서..  집채 만한 고래와 빛을 내는 해파리, 하늘을 나는 물고기, 그리고 미어캣이 사는 신비의 섬 등  그 누구도 보지 않고서는 믿을 수 없는 놀라운 사건들을 겪게 되는데…!","모험, 드라마"
2322,스니커즈,"대학 시절에 친했던 두 사람 코스모(College-Aged Cosmo : 조요 마 분)와 마틴(Martin Brice : 로버트 레드포드 분)은 컴퓨터를 이용해서 가진 자들의 돈을 빼돌려 각종 자선사업단체에 돈을 기증한다. 그러던 어느날 코스모는 마틴이 잠시 나간 사이에 경찰에 끌려가게 되고, 마틴은 캐나다로 탈출하여 마틴 비숍(Martin Bishop)이란 가명을 쓰고 몇년 후 다시 귀국해서 전과 기록이 있는 각종 부문의 전문가들을 모아 옛날에 하던 일을 다시 시작하게 된다. 한편, 12년의 복역을 마치고 나온 코스모는 저명한 수학자 자넥(Dr. Gunter Janek : 도날 로거 분)이 만들어낸 블랙 박스, 즉 암호 판독기를 그의 옛 친구인 마틴을 이용해서 훔칠 수 있도록 부하들에게 지시한다. 국가안보요원이란 거짓 신분을 내세우며 마틴을 찾아온 코스모의 부하들은 마틴에게 거액의 돈을 지불하는 조건으로 일을 해줄 것을 요구한다. 마틴과 그의 동료들은 그 블랙 박스를 훔쳐와 그들에게 넘겨주는데 결국이 모든 일이 죽었다고 생각했던 친구 코스모가 꾸민 짓이란 사실을 알게 된다. 마틴은 블랙박스를 되찾기 위한 계획을 세워 코스모가 있는 곳으로 찾아가서 다시 그 물건을 자기 손에 넣게 되지만 코스모는 마틴의 애인인 리즈(Liz : 매리 맥도웰 분)를 인질로 잡고 협상을 벌여 또다시 코스모에게 넘겨주게 된다. 그러나 마틴은 블랙박스의 가장 중요한 부품인 칩을 빼내어 보관하고, 그것을 이용하여 다시 가진자들의 돈을 빼돌려 각종 사회단체에 헌금을 기증한다.","코미디, 범죄, 드라마"
715931,해방,가족과 자유를 위해 무엇이든 할 수 있는 한 남자의 흥미진진한 실화를 기반으로 제작되었다. 노예였던 피터는 가족에게 돌아가기 위해 목숨을 걸고 탈출하며 사랑과 인내의 위험한 여정을 시작한다.,"드라마, 전쟁, 역사"
585245,클리포드 더 빅 레드 독,"뉴욕의 아파트로 이사 온 12살 소녀 에밀리. 새로운 학교에 고군분투하는 에밀리를 바쁜 엄마는 출장을 가면서 철없는 삼촌 케이시에게 맡기고 떠난다.  마법 동물 구조 센터를 지나던 에밀리는 운명처럼 작고 빨간 강아지를 만나게 되고, 우여곡절 끝에 함께하게 된다. 하지만 기쁨도 잠시, 작고 빨간 강아지 클리포드는 하루 아침에 3M가 넘게 커져버려 순식간에 뉴욕의 유명인사가 되어버린다. 엄마가 오기 전 클리포드를 되돌리려는 에밀리와 클리포드를 유전학 사업에 이용하려는 기업까지 뒤쫓으며 클리포드는 위험에 빠지고 마는데..!","가족, 모험, 코미디, 판타지, 애니메이션"
763165,위대한 유산,"실화를 바탕으로 한 이야기. 합의까지 마친 거래가 무산되면서, 장례식장을 운영하는 제러마이아 오키프(아카데미상 수상자 토미 리 존스)는 카리스마 넘치는 변호사 윌리 E. 게리(아카데미상 수상자 제이미 폭스)를 고용해 가업을 지키려 한다. 흥분과 웃음이 난무하는 와중에 어울리지 않는 두 사람이 기업의 부패와 인종 불평등을 폭로하면서 유대감을 쌓는 감동적인 성공담이다.","코미디, 드라마"
550205,위시 드래곤,요술램프 속 지니? 아니 이 몸은 찻주전자 속의 위시 드래곤이란 말씀. 근데 천 년 만에 만난 주인이 이렇게 순박한 너라니. 한 가지 소원은 아까 들어줬고... 빨리 다음 소원이나 말해봐.,"애니메이션, 가족, 코미디, 판타지"
670,올드보이,"오대수는 어느 날 술이 거나하게 취해 집에 돌아가는 길에 누군가에게 납치, 사설 감금방에 갇히게 된다. 중국집 군만두만을 먹으며 8평이라는 제한된 공간에서 그가 할 수 있는 일이라곤 텔레비전 보는 게 전부. 1년이 지났을 무렵, 뉴스를 통해 나오는 아내의 살해소식. 게다가 아내의 살인범으로 자신이 지목되고 있음을 알게 된 오대수는 복수와 탈출을 위해 감금방 한쪽 구석을 쇠젓가락으로 파기 시작한다. 감금 15년을 맞이하는 해, 마침내 사람 몸 하나 빠져나갈 만큼의 탈출구가 생겼을 때, 어이없게도 15년 전 납치됐던 바로 그 장소로 풀려나 있는 자신을 발견하게 된다.","드라마, 스릴러, 미스터리, 액션"
1072371,Jules,,"SF, 코미디, 드라마"
4258,무서운 영화 5,"죽은 형의 아이들을 맡게 된 댄과 아내 조디는 한 연구기관에서 제공한 새집으로 이사를 한다. 방마다 설치된 수많은 카메라가 24시간 그들의 생활을 관찰하는데, 수상한 새집에서 조디는 섬뜩한 기운을 느낀다. 어느 순간 집안에서 정체 모를 소리와 사람의 기척이 들리고 심지어 물건까지 움직이기 시작한 것. 게다가 아이들이 ‘마마’라 부르는 존재가 점차 모습을 드러내기 시작하는데…  악마의 책에 의해 저주를 받은 ‘마마’, 좁혀오는 그녀의 손아귀에서 벗어나라!",코미디
1538,콜래트럴,"평범한 LA의 택시 운전사 맥스(제이미 폭스)는 돈을 모아 리무진 렌탈업을 하겠다는 소박한 꿈을 갖고 살고있다. 그는 어느날 밤, 우연히 타지에서 온 승객 빈센트(톰 크루즈)를 자신의 택시에 태우게 된다. 빈센트는 하룻밤동안 다섯 군데를 들러 볼일을 보고 새벽 6시까지 공항에 가야 한다며 택시를 전세 내자고 한다. 두 사람은 계약을 맺고, 맥스는 하룻밤 동안 빈센트의 여정에 동행하게 된다.  그러나 그는 곧 놀라운 사실을 알게 된다. 빈센트가 말한 다섯 가지의 볼일이란 바로 사람들을 죽이는 살인청부 일이었던 것. 빈센트는 마약조직에 불리한 증언을 한 증인들과 담당 검사를 살해하기위해 LA에 온 청부업자였던 것이다. 맥스는 그 상황에서 벗어나고자 몸부림치지만 그럴수록 더 깊숙이 개입하게 되는데...","드라마, 범죄, 스릴러"
16094,하우스 파티,"독특한 헤어 스타일을 자랑하는 키드는 엄한 아버지 때문에 학교에서도 집에서도 모범생으로 지낸다. 플레이의 집에서 열리는 댄스 파티에서 자나깨나 연습해 왔던 랩송을 선보일 작정으로 들떠있던 그는 실수로 스탭 패거리와 시비가 붙어 교장실에까지 불려가는 신세가 되고 만다.  교장 선생님이 보낸 가정통신문을 읽고화가 난 아버지는 키드에게 외출 금지령을 선포하고, 아버지를 설득할 수 없음을 알고 있는 키드는 몰래 집을 빠져 나온다.  하지만 지독하게도 운이 없는 그는 집을 나서자마자 스탭과 마주치게 되고 또 다시 한판 붙을 위기에 처하는데...",코미디
606403,특송,예상치 못한 배송사고로 걷잡을 수 없는 사건에 휘말린 특송 전문 드라이버 은하. 어쩌다 맡게 된 반송 불가 수하물에 출처를 알 수 없는 300억까지. 경찰과 국정원의 타겟이 되어 도심 한복판 모든 것을 건 추격전을 벌이게 되는데…,"액션, 범죄"
22620,스쿠비-두! 더 미스터리 비긴스,,"미스터리, 코미디, 판타지"
11430,라이온 킹 3,"티몬은 몽구스 마을이 싫었다. 언제 어디서 덮칠지 모르는 하이에나와 맹수들을 피해서, 땅굴을 파고 또 파며 숨어사는 몽구스 마을. 그렇지만 티몬이 원하는 것은 남의 눈치보지 않고 햇빛을 받으며 풍요롭게 즐기는 삶이다. 당연히 몽구스 마을에서는 최고의 말썽꾼이자 골칫거리일 밖에. 그래서 티몬은 길을 떠났다. 눈에 보이는 곳 저 너머, 꿈에도 그리는 이상적인 집을 찾으러...  티몬의 길동무가 된 것은 멧돼지 품바. 커다란 덩치에 상당히 못생기고, 방귀냄새는 주변의 모든 동물들을 쓰러지게 할 만큼 강력하지만, 마음만은 바다처럼 넓고 따뜻한 친구이다. 사막을 지나, 심바의 탄생연이 벌어지는 프라이드 랜드를 지나, 코끼리 무덤과 하이에나 동굴을 지나고, 심바가 들소떼에 쫓기는 바람에 무파사가 목숨을 잃고 들소 계곡을 지나, 폭포 밑으로 쭉 내려와서 티몬과 품바는 드디어 꿈에도 그리던 파라다이스를 발견했다. 그리고, 어디서 왔는지 모를 어린 사자 심바를 주워다가 함께 하쿠나 마타타 천국을 완성한다.  왕위를 되찾으려는 심바의 혈투!!  그리고, 웃음 없이는 볼 수 없는 티몬과 품바의 대활약!!!  문제는 심바의 소꿉친구 날라가 나타나면서 시작됐다. 심바가 자신의 왕국을 구하러 프라이드 랜드로 돌아가겠다는 것이다. 품바는 심바를 돕고자 하지만, 티몬은 하쿠나 마타타를 포기하고 위험천만한 전장터로 가기가 너무나 꺼려지는데...","가족, 애니메이션, 코미디, 액션"
40132,La via della prostituzione,,드라마
290271,"원피스: 3D2Y 에이스의 죽음을 넘어! 루피, 동료와의 맹세",정상결전 후 수련 중이던 당시의 루피가 반디 월드와의 싸움을 담은 에피소드,"애니메이션, 액션, 모험, 코미디, 판타지"
575265,미션 임파서블: 데드 레코닝 PART TWO,,"액션, 모험, 스릴러"
80321,마다가스카 3: 이번엔 서커스다!,"몬테카를로에 잠시 다녀온다더니 영영 무소식인 펭귄일행을 기다리며  아프리카에서 하루하루 고향 뉴욕에 대한 향수에 취해있는 ‘알렉스’(사자), ‘마티’(얼룩말), ‘멜먼’(기린), ‘글로리아’(하마).  결국 뉴욕행을 결심하고, 함께 돌아가기 위해 펭귄 일행을 찾아 몬테카를로로 향한다.  하지만 펭귄 일행과 만나기가 무섭게 동물 통제 관리국 ‘캡틴 듀브아’에게 쫓기는 신세가 된 뉴요커 4인방.  그녀의 맹추격 속 위기에 몰린 이들은 우연히 만난 유럽 서커스단 ‘비탈리’(호랑이), ‘지아’(재규어), ‘스테파노’(바다사자)에게 자신들이 미국 뉴욕의 서커스단이라고 속여 기차를 얻어 타고서야 겨우 위기를 모면하게 된다.  듀브아와의 추격전에 비행기는 망가지고 뉴욕으로 돌아갈 방법이 없어져 좌절하던 4인방은 유럽 서커스단의 공연이 성공적이면 유럽을 넘어 미국 뉴욕으로 갈 수 있다는 말에 이들과 함께할 것을 결심한다.  마침내 로마에서의 첫 공연!  하지만 기대와 달리 기술도 의욕도 평균 이하인 유럽 서커스단의 공연에 뉴요커 4인방의 희망은 절망으로 바뀌고 만다.  뉴욕으로 가기 위해서는 어떻게든 서커스를 성공시켜야 하는 상황!  알렉스는 지금까지 해왔던 서커스가 아닌 새롭고 창의적인 공연을 해보자고 제안한다.  이에 유럽 서커스단과 뉴요커 4인방은 모두 함께 힘을 합쳐  전에 없던 놀랍고, 환상적인 서커스 공연을 준비하기 시작하는데…","애니메이션, 가족, 코미디, 모험"
752,브이 포 벤데타,"어느 날 밤 이비라는 소녀가 위험에 처하자 어디선가 한 남자가 나타나 놀라운 전투력으로 그녀의 목숨을 구해준다. 옛날 국회의사당을 폭파하려다 사형당한 가이 포크스의 가면을 쓰고 모든 것을 압도하는 카리스마를 가진 남자는 V라는 이니셜로만 알려진 의문의 사나이. 맥베스와 헨리 5세의 대사들을 인용하고, 현실세계의 아픔을 노래한 윌리엄 블레이크의 시를 읊으며 악을 응징하는 V는세상을 구할 혁명을 계획하고 있다. V의 숨겨진 과거를 알아가는 동안 자신에 관한 진실을 깨달아가는 이비는 점점 V에게 이끌려 그의 혁명에 동참하게 된다.","액션, 스릴러, SF"
44214,블랙 스완,"뉴욕 발레단에 소속된 니나(나탈리 포트만)는 전직 발레리나 출신인 엄마 에리카(바바라 허쉬)의 총애를 받으며 모든 것을 발레에 바치고 있다. 예술 감독 토마스 리로이(뱅상 카셀)는 백조와 흑조라는 베스(위노나 라이더)를 새로운 시즌의 오프닝 작품 백조의 호수에서 강판시키고 니나를 발탁한다. 하지만 순수하고 나약한 백조 연기에 비해 관능적이고 도발적인 흑조를 연기하는 데에는 어딘지 불안한 니나. 게다가 새로 입단한 릴리(밀라 쿠니스)는 니나처럼 정교한 테크닉은 없지만, 무대를 압도하는 카리스마와 관능미로 은근히 비교 대상이 되는데...","드라마, 스릴러, 공포"
217,인디아나 존스: 크리스탈 해골의 왕국,"냉전이 최고조에 다다른 1957년. 인디아나 존스는 친한 동료 맥과 함께 소련의 한 비행장에서 목숨을 위협하는 소련 특수부대 이리나 스팔코 일당의 추격을 피해 힘겹게 탈출한다. 일상으로 돌아간 인디아나 존스는 대학에서 고고학 강의를 하며 평범하게 지내고 싶어하지만 소련에서의 탈출 사건과 고고학 연구에 관련해 자신의 교수직을 해고하려는 정부의 또 다른 압력이 있다는 것을 알게 된다. 어쩔 수 없이 모든 것을 정리하고 대학을 떠나려던 찰나, 그의 앞에 반항기 가득한 청년 머트 윌리암스가 나타나는데...","모험, 액션"
7485,더블 타겟,"은둔중이던 전직 특수부대 최강 스나이퍼 스웨거(마크 윌버그)는 어느날 정부 고위 관계자 존슨대령(대니 글로버)으로부터 대통령 암살 조짐이 있으니 이를 막아달라는 요청을 받는다. 누구도 따라 올 수 없는 저격기술을 지닌 스나이퍼로서 자신의 경험과 노하우로 미리 범행 장소와 방법을 연구하는 스웨거. 대통령 암살 예정 당일, 치밀하고 정확한 예측을 했다는 이유로 스웨거가 범인으로 지목 된다. 스웨거는 현장에서 도망가던 중 부상을 입고, 미국 정부에게도 쫓기게 된 절대절명의 위기를 맞는다. 이제 미국 정부 VS 최강 스나이퍼의 전쟁이 시작된다!","액션, 드라마, 미스터리, 스릴러, 범죄"
240832,루시,"평범한 삶을 살던 여자 루시는 어느 날 지하세계에서 극악무도하기로 유명한 미스터 장에게 납치되어, 몸 속에 강력한 합성 약물을 넣은 채 강제로 운반하게 된다. 다른 운반책들과 같이 끌려가던 루시는 갑작스런 외부의 충격으로 인해 몸 속 약물이 체내로 퍼지게 되면서, 그녀 안의 모든 감각이 깨어나기 시작하는데…","액션, SF"
